machine,compiler,repetition,query,engine,threads,query_label,time,task-clock:u,context-switches:u,cpu-migrations:u,page-faults:u,cycles:u,instructions:u,branches:u,branch-misses:u,L1-dcache-loads:u,L1-dcache-load-misses:u,LLC-loads:u,LLC-load-misses:u,L1-icache-loads:u,L1-icache-load-misses:u,dTLB-loads:u,dTLB-load-misses:u,iTLB-loads:u,iTLB-load-misses:u,L1-dcache-prefetches:u,L1-dcache-prefetch-misses:u
parmesan,gcc,0,1,vectorwise,7,q1 vectorwise,1266.706,54543.54,0.0,0.0,350485.0,147618542410.0,447212691487.0,,90386999.0,200458415808.0,1380278737.0,2163161521.0,2163658296.0,73524759836.0,515233.0,199497976533.0,44921864.0,5410316581.0,10401.0,,
parmesan,gcc,0,1,hyper,7,q1 hyper,594.397,26179.88,0.0,0.0,348600.0,69200578550.0,277465949933.0,,50899677.0,133230310013.0,1096616760.0,2095070766.0,2093628749.0,39821549892.0,194071.0,134435595691.0,37594832.0,2947568132.0,9945.0,,
parmesan,clang,0,1,vectorwise,9,q1 vectorwise,985.738,54568.5,0.0,0.0,351555.0,147023379227.0,446418816945.0,,90689785.0,200785280767.0,1387571872.0,2189152857.0,2185193307.0,74527715927.0,523108.0,201360737796.0,44711787.0,5363061567.0,7095.0,,
parmesan,clang,0,1,hyper,9,q1 hyper,460.579,26074.45,0.0,0.0,348746.0,67804607166.0,274258973506.0,,50669419.0,133868922235.0,1104419160.0,2103427061.0,2097906833.0,40065338090.0,228364.0,133126181194.0,37021862.0,2863101989.0,5627.0,,
parmesan,gcc,0,1,vectorwise,9,q1 vectorwise,985.359,54529.35,0.0,0.0,351471.0,147027470928.0,446671426638.0,,90773880.0,200866949182.0,1382371746.0,2189947166.0,2185931030.0,74486724968.0,519385.0,201337854755.0,43912953.0,5395689106.0,8193.0,,
parmesan,gcc,0,1,hyper,9,q1 hyper,462.439,26137.47,0.0,0.0,348754.0,68013007746.0,273549220994.0,,51110137.0,133814262672.0,1110687311.0,2104444834.0,2099395238.0,40105301904.0,137997.0,130528571014.0,37055541.0,2866165070.0,9193.0,,
parmesan,clang,0,1,vectorwise,10,q1 vectorwise,886.459,54753.13,0.0,0.0,351555.0,148031868323.0,452753020008.0,,89527118.0,201172431012.0,1356738544.0,2145370120.0,2144520507.0,74117623134.0,589586.0,202231174525.0,43657383.0,5432329155.0,12036.0,,
parmesan,clang,0,1,hyper,10,q1 hyper,416.61,26189.82,0.0,0.0,348825.0,69009089964.0,276361994502.0,,51050556.0,133656899266.0,1135152588.0,2077998479.0,2082000237.0,39702951501.0,155522.0,133776034279.0,38173039.0,2943582112.0,15456.0,,
parmesan,gcc,0,1,vectorwise,10,q1 vectorwise,887.914,54638.14,0.0,0.0,351607.0,147371093813.0,447736671806.0,,89014449.0,197452083873.0,1368635540.0,2157115990.0,2160626099.0,74575929841.0,498378.0,201745224169.0,43542947.0,5419477652.0,13308.0,,
parmesan,gcc,0,1,hyper,10,q1 hyper,418.806,26300.09,0.0,0.0,348815.0,69313426284.0,276308834303.0,,50961787.0,133602274029.0,1116531138.0,2069796903.0,2075219415.0,39604436818.0,171809.0,133400484518.0,38085882.0,2946383815.0,15151.0,,
