machine,compiler,repetition,query,engine,threads,query_label,time_seconds,task-clock,context-switches,cpu-migrations,page-faults,cycles,instructions,branches,branch-misses,L1-dcache-loads,L1-dcache-load-misses,LLC-loads,LLC-load-misses,L1-icache-loads,L1-icache-load-misses,dTLB-loads,dTLB-load-misses,iTLB-loads,iTLB-load-misses,L1-dcache-prefetches,L1-dcache-prefetch-misses
dubliner,clang,0,6,hyper,154,q6 hyper,121.39,134744.02,4101.0,143.0,259536.0,372512554272.0,24940839364.0,1856096541.0,10448908.0,7672577419.0,1469493557.0,111289000.0,99915015.0,,19342906.0,7167424143.0,15748601.0,39172.0,204882.0,,
dubliner,clang,0,6,vectorwise,154,q6 vectorwise,119.365,114711.96,14640.0,1131.0,284575.0,308381461252.0,57480964110.0,5157258902.0,51497291.0,13764022903.0,934446607.0,323990385.0,295471879.0,,42348101.0,13368143012.0,23896886.0,251741.0,1982115.0,,
dubliner,clang,0,6,hyper,156,q6 hyper,120.461,134958.65,4390.0,184.0,259613.0,374517757239.0,27767964193.0,2430242340.0,8280023.0,7866503019.0,1450267603.0,110701653.0,101743208.0,,18801779.0,7085713745.0,15060760.0,77988.0,663397.0,,
dubliner,clang,0,6,vectorwise,156,q6 vectorwise,120.376,120722.01,13578.0,1150.0,287701.0,296128197180.0,61521989359.0,6305753140.0,55195958.0,14979357211.0,935260504.0,334712639.0,300541747.0,,37351109.0,14766992106.0,24209926.0,155029.0,3422801.0,,
dubliner,clang,0,6,vectorwise,159,q6 vectorwise,115.424,116422.74,16050.0,1218.0,283998.0,309296937820.0,61780612650.0,6334928931.0,56404804.0,14970511906.0,955293122.0,330103947.0,301550681.0,,33747431.0,14086755885.0,23668193.0,199081.0,4943610.0,,
dubliner,clang,0,6,hyper,159,q6 hyper,121.226,119720.41,5704.0,174.0,259738.0,331240433337.0,24975457229.0,2613931061.0,8271065.0,8022629203.0,1242611052.0,97271281.0,88784203.0,,18301214.0,6281403100.0,14289320.0,51345.0,490424.0,,
dubliner,clang,0,6,vectorwise,162,q6 vectorwise,139.872,134120.91,13671.0,1265.0,286540.0,329019506070.0,58728464146.0,5401448790.0,54539262.0,14170856366.0,972481449.0,350720514.0,314844638.0,,38229005.0,14252891014.0,24953076.0,155462.0,2577290.0,,
dubliner,clang,0,6,hyper,162,q6 hyper,120.873,140535.05,5154.0,172.0,259331.0,389443376647.0,25025299349.0,1795949711.0,9141590.0,7846883640.0,1471717206.0,113203916.0,102032061.0,,20606459.0,7073753523.0,16313399.0,42988.0,193299.0,,
dubliner,clang,0,6,vectorwise,165,q6 vectorwise,118.04,135307.05,19477.0,1331.0,288183.0,336057359963.0,82869888265.0,11842131922.0,66052092.0,21257172518.0,943312286.0,341453330.0,304591711.0,,39833132.0,20511571748.0,23572260.0,301460.0,7699829.0,,
dubliner,clang,0,6,hyper,165,q6 hyper,120.719,143413.81,4164.0,178.0,261432.0,397956646216.0,25819147325.0,2016574973.0,9780817.0,7920870147.0,1473730077.0,113842497.0,102296372.0,,19526150.0,7137342507.0,15887582.0,72088.0,290300.0,,
dubliner,clang,0,6,vectorwise,167,q6 vectorwise,122.415,158553.51,53726.0,1304.0,285575.0,397092789415.0,84216638375.0,12319599500.0,58961929.0,21674093660.0,966557966.0,360030083.0,326023886.0,,41800393.0,21437763086.0,24035433.0,235063.0,7351784.0,,
dubliner,clang,0,6,hyper,167,q6 hyper,120.091,144678.41,4039.0,264.0,259881.0,399711580899.0,25636011094.0,1982679597.0,10621250.0,7926968446.0,1461605146.0,113592637.0,102353253.0,,24580285.0,7111795598.0,16659497.0,54228.0,227610.0,,
dubliner,clang,0,6,hyper,170,q6 hyper,121.314,147475.59,4418.0,266.0,260938.0,407657273296.0,25462662915.0,1920332557.0,9582711.0,7753911927.0,1468131111.0,115578304.0,105180008.0,,19768001.0,7166078050.0,15916881.0,54039.0,234207.0,,
dubliner,clang,0,6,vectorwise,170,q6 vectorwise,124.921,139366.21,16181.0,1338.0,287926.0,341868356933.0,86197277393.0,12409470841.0,64261911.0,22147071517.0,965291900.0,347377441.0,307729503.0,,40931542.0,21492083755.0,23886878.0,232876.0,6228784.0,,
dubliner,clang,0,6,vectorwise,173,q6 vectorwise,137.926,150830.21,19146.0,1387.0,288252.0,383951329093.0,77189768790.0,9689226057.0,58664495.0,18966872972.0,980015201.0,336206860.0,301933657.0,,41923849.0,18716842624.0,25311711.0,272962.0,4689289.0,,
dubliner,clang,0,6,hyper,173,q6 hyper,120.368,129432.5,13999.0,272.0,259849.0,355463147493.0,24629772474.0,2276688326.0,8095863.0,7407281008.0,1252838950.0,105985403.0,95308729.0,,20654035.0,6799826915.0,19107211.0,53320.0,463789.0,,
dubliner,clang,0,6,vectorwise,176,q6 vectorwise,125.331,170078.13,109377.0,1415.0,293239.0,424623288947.0,85568532575.0,12330465775.0,65812507.0,21314858839.0,973962770.0,370208323.0,328727302.0,,109420659.0,21507816496.0,23680376.0,645009.0,10273447.0,,
dubliner,clang,0,6,hyper,176,q6 hyper,115.829,143407.87,6562.0,404.0,259923.0,392885153363.0,25317254561.0,2055093946.0,11719104.0,7925243719.0,1470690686.0,117445287.0,104774548.0,,25943042.0,7093450097.0,14676959.0,53615.0,218664.0,,
dubliner,clang,0,9,hyper,1,q9 hyper,36089.716,219516.88,1310.0,30.0,1358901.0,612094688212.0,246079800548.0,25130862941.0,1349567153.0,75514701482.0,13928569693.0,7144782713.0,5194221942.0,,61320463.0,75470251004.0,4639954345.0,4881072.0,589803.0,,
dubliner,clang,0,9,vectorwise,1,q9 vectorwise,29207.941,177833.45,897.0,13.0,1401119.0,448048235411.0,226944204825.0,28839174486.0,1737485426.0,65786031430.0,16568543131.0,7068959297.0,4933044916.0,,60759349.0,65628723269.0,4172426601.0,8500725.0,1802746.0,,
dubliner,clang,0,9,vectorwise,2,q9 vectorwise,18930.003,246904.76,8332.0,21.0,1848384.0,631312308261.0,298589727706.0,46140718865.0,1842028939.0,79725639858.0,18245915119.0,7752601550.0,5394603637.0,,152709642.0,79548530386.0,4688544977.0,10835916.0,9703027.0,,
dubliner,clang,0,9,hyper,2,q9 hyper,18574.013,225757.04,834.0,41.0,1784121.0,629422110280.0,248071630136.0,25581145297.0,1356965854.0,76025303772.0,13725124772.0,7154589316.0,5191931323.0,,92852834.0,75872860352.0,4421699561.0,7466806.0,7598853.0,,
dubliner,clang,0,9,hyper,3,q9 hyper,12463.36,227199.51,803.0,13.0,1817180.0,633345830566.0,249196268083.0,25824959224.0,1357767412.0,76162551759.0,13984211249.0,7189382883.0,5150341751.0,,89371282.0,76234800860.0,4658230664.0,7209491.0,10114374.0,,
dubliner,clang,0,9,vectorwise,3,q9 vectorwise,13644.146,250876.02,12746.0,27.0,1743441.0,638451170248.0,270368196672.0,39358942778.0,1844942074.0,74382187167.0,17783101835.0,7457858675.0,5090202602.0,,178478982.0,74434989042.0,4750527921.0,10258847.0,12766052.0,,
dubliner,clang,0,9,vectorwise,5,q9 vectorwise,8219.048,247185.49,15695.0,42.0,1686042.0,628425307053.0,261812996936.0,37460659230.0,1868064745.0,73314713366.0,17594357041.0,7367657872.0,4963943033.0,,159593049.0,72873251912.0,4779567192.0,4523487.0,17200905.0,,
dubliner,clang,0,9,hyper,5,q9 hyper,7605.763,228460.17,963.0,27.0,1728809.0,636774390930.0,250094699110.0,25965984053.0,1367300669.0,76329039520.0,14039876913.0,7198197759.0,5076035158.0,,88011343.0,76161649002.0,4664129173.0,3652704.0,14852808.0,,
dubliner,clang,0,9,hyper,6,q9 hyper,8332.947,298559.97,10885.0,44.0,1488998.0,831736901022.0,276947744055.0,32395807878.0,1416422446.0,81452275721.0,14547738928.0,7445734799.0,5088519954.0,,126709384.0,81334227106.0,4712649211.0,2384220.0,17223509.0,,
dubliner,clang,0,9,vectorwise,6,q9 vectorwise,7517.446,270967.46,17481.0,46.0,1705096.0,693809486300.0,297421118335.0,45502186018.0,1884738120.0,80193695695.0,18540681840.0,8050886394.0,5632469606.0,,176470752.0,80230417620.0,4765646735.0,5827921.0,19505247.0,,
dubliner,clang,0,9,hyper,8,q9 hyper,6045.39,286091.23,10441.0,91.0,1467548.0,795679444897.0,271013859414.0,30990984628.0,1428046737.0,80499684689.0,14392071685.0,7371317501.0,4934051563.0,,123387449.0,80363003875.0,4652299705.0,2669813.0,22322364.0,,
dubliner,clang,0,9,vectorwise,8,q9 vectorwise,5797.757,272582.3,23713.0,50.0,1894219.0,695635372739.0,284150884326.0,42711831648.0,1953067385.0,78064064816.0,18066264099.0,7644471080.0,5107746135.0,,193925983.0,77213966257.0,4794704097.0,4534778.0,21926753.0,,
dubliner,clang,0,9,hyper,9,q9 hyper,5520.717,295400.53,12133.0,90.0,1441465.0,822296857249.0,276133869998.0,32201306435.0,1434957126.0,81584131979.0,14551759828.0,7523089313.0,5102034094.0,,123978870.0,81118218893.0,4682647728.0,2221156.0,19528151.0,,
dubliner,clang,0,9,vectorwise,9,q9 vectorwise,5189.044,271870.86,21776.0,53.0,1606812.0,694787290829.0,284424517182.0,42302844376.0,1881079105.0,78036557563.0,18316713429.0,7923401232.0,5470685595.0,,172281690.0,78014807853.0,4777496428.0,2378347.0,21978117.0,,
dubliner,clang,0,9,hyper,11,q9 hyper,4847.0,307418.73,15994.0,143.0,1557179.0,856074604216.0,280668206857.0,33015342043.0,1442195929.0,82352308988.0,14524052922.0,7412734139.0,4959362154.0,,156468607.0,82154592537.0,4693409634.0,2738283.0,19793214.0,,
dubliner,clang,0,9,vectorwise,11,q9 vectorwise,4106.849,268425.18,26959.0,74.0,1472060.0,683352852669.0,278698898530.0,41378962863.0,1925868608.0,76150065381.0,17871953750.0,7511753452.0,4944511770.0,,155789628.0,76049083205.0,4799917071.0,1904441.0,23769495.0,,
dubliner,clang,0,9,hyper,12,q9 hyper,4431.869,308482.7,16653.0,95.0,1370297.0,858803414739.0,282928735744.0,33662299710.0,1454110818.0,82918500687.0,14526521271.0,7456480618.0,4982221755.0,,126812796.0,82434068047.0,4690707515.0,865750.0,21328533.0,,
dubliner,clang,0,9,vectorwise,12,q9 vectorwise,3921.26,275674.19,28988.0,72.0,1455948.0,704797772946.0,277938682303.0,41092986656.0,1911152238.0,76381236878.0,17930611026.0,7571197907.0,5014451481.0,,155280804.0,76325068251.0,4778215408.0,2855349.0,24033972.0,,
dubliner,clang,0,9,vectorwise,13,q9 vectorwise,3681.391,278435.33,27786.0,85.0,1484438.0,710322841264.0,277710037776.0,41175045615.0,1941354101.0,76364467384.0,17971192637.0,7568971948.0,4974177935.0,,150723790.0,75825951438.0,4767300095.0,3782791.0,24733196.0,,
dubliner,clang,0,9,hyper,13,q9 hyper,4181.08,316310.05,17037.0,116.0,1742409.0,879883823478.0,287708262604.0,34932788757.0,1482888201.0,83915199738.0,14718049340.0,7520183657.0,5034933093.0,,189521410.0,84381901516.0,4694884699.0,1001597.0,24290779.0,,
dubliner,clang,0,9,vectorwise,14,q9 vectorwise,3335.27,271955.68,28445.0,86.0,1437092.0,694316331560.0,273922914229.0,40209402572.0,1897445537.0,75563444808.0,17995173767.0,7569193549.0,4975285334.0,,158660306.0,75005956556.0,4783574677.0,2074386.0,22786612.0,,
dubliner,clang,0,9,hyper,14,q9 hyper,3968.378,315863.69,18063.0,159.0,1400075.0,879219038204.0,285720354059.0,34388560069.0,1451780255.0,83632997433.0,14675713463.0,7560016917.0,5017791445.0,,142760662.0,84091149173.0,4688765381.0,1441263.0,21755361.0,,
dubliner,clang,0,9,vectorwise,16,q9 vectorwise,3097.471,284162.84,30006.0,106.0,1459484.0,725254100070.0,280949802242.0,41797293173.0,1951828930.0,77280088867.0,18078108085.0,7608030328.0,4924121579.0,,159301336.0,76731411982.0,4798186279.0,4287832.0,27121665.0,,
dubliner,clang,0,9,hyper,16,q9 hyper,3565.609,324226.41,18503.0,163.0,1387549.0,902529662766.0,297228692449.0,36933183200.0,1496795451.0,85759324435.0,14784671454.0,7572710029.0,5009762577.0,,134272287.0,85773402221.0,4718911680.0,1836420.0,26854578.0,,
dubliner,clang,0,9,hyper,17,q9 hyper,3417.944,330843.16,21290.0,186.0,1649870.0,920593393717.0,295745520162.0,36861217800.0,1510265811.0,86272958924.0,14831550381.0,7606572736.0,5044373108.0,,172810879.0,86020901310.0,4711785790.0,2760982.0,25064879.0,,
dubliner,clang,0,9,vectorwise,17,q9 vectorwise,2892.225,281164.09,31376.0,112.0,1438996.0,716932692087.0,279196346685.0,41151601486.0,1940674963.0,76697163852.0,18009907561.0,7589699504.0,4911060502.0,,165831498.0,76156135577.0,4768041226.0,2112769.0,26261982.0,,
dubliner,clang,0,9,hyper,19,q9 hyper,3131.98,333067.73,21789.0,168.0,1378054.0,926435660950.0,301637008093.0,38013062722.0,1515811929.0,86811477347.0,14831882617.0,7623581249.0,5016495936.0,,135453912.0,87452610666.0,4699070785.0,1733195.0,24341384.0,,
dubliner,clang,0,9,vectorwise,19,q9 vectorwise,2688.675,293311.38,31203.0,126.0,1550341.0,749545706018.0,286510313182.0,43122529883.0,1956967826.0,77822295493.0,18034778769.0,7652574059.0,4914780709.0,,183963607.0,77938816569.0,4798655997.0,5433543.0,29078998.0,,
dubliner,clang,0,9,hyper,20,q9 hyper,3055.409,335638.48,21899.0,272.0,1476297.0,931850020288.0,302313836216.0,38300412167.0,1524740483.0,87352955101.0,14899641132.0,7680650724.0,5012383780.0,,168517268.0,86201362229.0,4732104316.0,1111767.0,23912075.0,,
dubliner,clang,0,9,vectorwise,20,q9 vectorwise,2666.298,295036.5,31500.0,116.0,1445656.0,753588324796.0,283517688070.0,42384111965.0,1941940073.0,77387126649.0,18112824514.0,7679564121.0,4940731073.0,,167811686.0,77550444127.0,4775893119.0,1714833.0,25722231.0,,
dubliner,clang,0,9,hyper,22,q9 hyper,4351.82,485481.42,42900.0,267.0,2113098.0,1344103519696.0,453685597915.0,74343986627.0,1952487472.0,123213239252.0,18734087565.0,9772697553.0,6747111501.0,,378189531.0,123609075594.0,4863272020.0,30510836.0,93695402.0,,
dubliner,clang,0,9,vectorwise,22,q9 vectorwise,3202.092,381369.7,43069.0,168.0,1451681.0,925442152831.0,360766531683.0,60798738181.0,2042487655.0,93922771324.0,20306205610.0,9260228295.0,6428165401.0,,265744273.0,94824784208.0,4810493558.0,17280811.0,42802802.0,,
dubliner,clang,0,9,hyper,23,q9 hyper,2631.396,336494.9,22017.0,213.0,1394823.0,934966258284.0,299055793629.0,37589472588.0,1507287788.0,86848831217.0,14763992066.0,7625211780.0,4968098530.0,,144576921.0,86111534857.0,4738319643.0,780121.0,26391578.0,,
dubliner,clang,0,9,vectorwise,23,q9 vectorwise,2389.273,298521.2,33847.0,137.0,1430472.0,761679319192.0,286363788648.0,43245249830.0,1961354791.0,78821043859.0,18207885709.0,7733289697.0,4911735066.0,,167692320.0,78531677899.0,4785492147.0,2032100.0,28467261.0,,
dubliner,clang,0,9,vectorwise,24,q9 vectorwise,2308.763,311600.06,40081.0,158.0,1453050.0,799955987679.0,291253946366.0,44468758568.0,1993495704.0,79747845054.0,18214248679.0,7766274857.0,4899305543.0,,169239273.0,79153649839.0,4800619385.0,5192338.0,28002437.0,,
dubliner,clang,0,9,hyper,24,q9 hyper,2802.163,364308.59,22942.0,223.0,1371678.0,1006749601816.0,328452315585.0,45051860096.0,1625863865.0,92785371965.0,15104658483.0,7960820315.0,5043937364.0,,149598068.0,91821278231.0,4709225764.0,4713429.0,27882775.0,,
dubliner,clang,0,9,hyper,25,q9 hyper,2556.765,345076.35,24810.0,223.0,1370546.0,958087721069.0,309805441293.0,39924919596.0,1529289540.0,88809161891.0,14881220553.0,7711471008.0,4995861378.0,,150377648.0,88006886141.0,4736195263.0,580924.0,25900559.0,,
dubliner,clang,0,9,vectorwise,25,q9 vectorwise,2236.892,310614.64,35810.0,167.0,1426439.0,792829146016.0,286409041766.0,42841684162.0,1947618565.0,78431209728.0,18167444611.0,7678204232.0,4873174032.0,,171684975.0,78706998798.0,4813994987.0,3102682.0,28245915.0,,
dubliner,clang,0,9,hyper,27,q9 hyper,2493.004,357945.01,25344.0,311.0,1520349.0,991832562417.0,315329584523.0,41024240442.0,1579347866.0,89339209689.0,15051907717.0,7809917545.0,5030217704.0,,175616831.0,89901946924.0,4721495996.0,582296.0,26952715.0,,
dubliner,clang,0,9,vectorwise,27,q9 vectorwise,2131.538,308347.06,35077.0,171.0,1589332.0,786632660734.0,285474629162.0,42752985444.0,1948639442.0,78084376787.0,18330725313.0,7744933344.0,4837744694.0,,206616081.0,78166054379.0,4810754700.0,5153479.0,33856343.0,,
dubliner,clang,0,9,hyper,28,q9 hyper,2408.957,357143.04,25672.0,271.0,1375955.0,989814491060.0,317823795948.0,41855117408.0,1552333783.0,90259311835.0,15041339240.0,7793794900.0,5025825323.0,,150168264.0,91318246635.0,4740779881.0,657619.0,28346908.0,,
dubliner,clang,0,9,vectorwise,28,q9 vectorwise,2043.308,307104.8,39513.0,184.0,1405825.0,784150277299.0,284914564008.0,42852224234.0,1926827903.0,78379408522.0,18147925308.0,7727943534.0,4854211034.0,,166668018.0,78201503106.0,4789839143.0,2603588.0,25019754.0,,
dubliner,clang,0,9,vectorwise,30,q9 vectorwise,2039.132,322888.06,36614.0,200.0,1579359.0,824142707104.0,292980693189.0,44686935506.0,1984912736.0,80235503214.0,18309072598.0,7787174357.0,4825936974.0,,202481223.0,78869736742.0,4801887717.0,2197858.0,29639086.0,,
dubliner,clang,0,9,hyper,30,q9 hyper,2361.449,375425.97,26679.0,294.0,1458813.0,1037282786256.0,369708213453.0,53965200145.0,1605353811.0,104423694522.0,15187393120.0,7928003318.0,5049539014.0,,163744163.0,105314301089.0,4742239678.0,1786850.0,42685246.0,,
dubliner,clang,0,9,vectorwise,31,q9 vectorwise,1985.087,337921.31,36671.0,207.0,1420318.0,859871320189.0,296136470935.0,45003214189.0,1982787064.0,79851817936.0,18364378139.0,7833748442.0,4883941780.0,,170140125.0,79435382552.0,4812150883.0,2369444.0,31622146.0,,
dubliner,clang,0,9,hyper,31,q9 hyper,2265.372,367849.42,27400.0,335.0,1526457.0,1015977198056.0,326491947198.0,43868949200.0,1563789995.0,93105555876.0,15123717011.0,7866405234.0,5016222189.0,,186969848.0,93340109966.0,4747854009.0,2431326.0,30743364.0,,
dubliner,clang,0,9,vectorwise,33,q9 vectorwise,1776.413,326692.32,39204.0,209.0,1406398.0,823612950683.0,289891249885.0,44251166939.0,1970848522.0,80181064327.0,18292818753.0,7758991573.0,4806060197.0,,176028224.0,79531933947.0,4758378491.0,5250677.0,31100676.0,,
dubliner,clang,0,9,hyper,33,q9 hyper,2839.181,412189.22,27680.0,320.0,1402553.0,1132528349115.0,390649636225.0,59649835670.0,1742509498.0,110927822504.0,16243505895.0,8427730319.0,5433437308.0,,207569426.0,110330689669.0,4758106621.0,6170081.0,46176953.0,,
dubliner,clang,0,9,vectorwise,34,q9 vectorwise,1853.947,344557.15,38451.0,212.0,1442916.0,874364042188.0,300800875427.0,46075200049.0,1985089691.0,81711424998.0,18382736319.0,7842067084.0,4865000070.0,,185466260.0,81817130280.0,4820006208.0,1693186.0,29821731.0,,
dubliner,clang,0,9,hyper,34,q9 hyper,2773.972,424239.58,28711.0,287.0,1397238.0,1157719891598.0,394782559326.0,60084497075.0,1704480241.0,110684814637.0,16666854672.0,8781843463.0,5721272110.0,,190982506.0,110473603488.0,4771228214.0,5266073.0,46398051.0,,
dubliner,clang,0,9,hyper,35,q9 hyper,2637.755,409992.18,29964.0,357.0,1448428.0,1120406735163.0,379338637481.0,56199640611.0,1650825013.0,107142482260.0,16040400708.0,8417390112.0,5458336555.0,,198374121.0,107767914720.0,4743866004.0,4292839.0,37929387.0,,
dubliner,clang,0,9,vectorwise,35,q9 vectorwise,1945.347,357203.06,36679.0,210.0,1639140.0,908461044434.0,301266081274.0,46115740101.0,2009658593.0,81973486365.0,18531187202.0,7943742295.0,4900958907.0,,225296476.0,81742247221.0,4780800261.0,1984719.0,32355240.0,,
dubliner,clang,0,9,hyper,36,q9 hyper,2548.119,403235.24,29420.0,378.0,1469217.0,1104123752532.0,364660188318.0,53092029352.0,1618730913.0,103631829130.0,15988084758.0,8396479510.0,5396858970.0,,199526191.0,105185446500.0,4692359482.0,4378505.0,37247655.0,,
dubliner,clang,0,9,vectorwise,36,q9 vectorwise,1787.457,338184.14,38767.0,251.0,1487883.0,863433050408.0,291817792749.0,44155451788.0,1954064404.0,80154148435.0,18478344701.0,7897478658.0,4887946521.0,,196982771.0,80455426849.0,4795614650.0,6007231.0,32501283.0,,
dubliner,clang,0,9,hyper,38,q9 hyper,2531.685,424939.89,28466.0,375.0,1452665.0,1158810817273.0,380108909645.0,56593466863.0,1675999304.0,106014026822.0,16177963846.0,8495024267.0,5488156051.0,,212637922.0,107793484119.0,4687691767.0,7594189.0,39302364.0,,
dubliner,clang,0,9,vectorwise,38,q9 vectorwise,1723.195,340758.34,35847.0,252.0,1402362.0,870882146597.0,294865453290.0,44397790909.0,1954626837.0,79774869092.0,18403267200.0,7882979470.0,4814814769.0,,166834686.0,81367352701.0,4822673544.0,1950063.0,31958072.0,,
dubliner,clang,0,9,vectorwise,39,q9 vectorwise,1697.15,354362.98,36934.0,267.0,1557268.0,908965923114.0,304518445295.0,47167478853.0,1981005435.0,82706163533.0,18458524719.0,7927881071.0,4834422212.0,,219169925.0,82859122653.0,4809823189.0,1875250.0,34053666.0,,
dubliner,clang,0,9,hyper,39,q9 hyper,2978.459,481875.86,33086.0,409.0,1405640.0,1314347333170.0,424318484305.0,67957915883.0,1798996766.0,117710283430.0,17426406670.0,9258589906.0,6065805031.0,,259869327.0,119875867564.0,4749864556.0,7592794.0,51741573.0,,
dubliner,clang,0,9,vectorwise,41,q9 vectorwise,1716.127,357805.61,35806.0,306.0,1550640.0,910909349557.0,301089879378.0,46511916988.0,1996192377.0,81182191929.0,18442603608.0,7896063780.0,4803679046.0,,207223791.0,82393951851.0,4819605543.0,2519183.0,32873263.0,,
dubliner,clang,0,9,hyper,41,q9 hyper,2899.128,470846.86,33465.0,536.0,1399151.0,1279444848207.0,449602411803.0,72719371997.0,1790348604.0,124889275449.0,16785068650.0,8775307358.0,5629320525.0,,250544734.0,125984973317.0,4751395515.0,7873631.0,58798978.0,,
dubliner,clang,0,9,vectorwise,44,q9 vectorwise,1854.376,400640.75,39315.0,327.0,1552252.0,1001918318944.0,327346553866.0,53235836252.0,2013357356.0,88721645884.0,18718949284.0,8158310321.0,4890262759.0,,228931648.0,89267615474.0,4792340581.0,2154273.0,32815857.0,,
dubliner,clang,0,9,hyper,44,q9 hyper,3565.11,623674.49,51387.0,602.0,1733581.0,1706124171393.0,631335310107.0,116841966517.0,2101806981.0,170152114596.0,19642300481.0,10520027956.0,7018349694.0,,375406197.0,170721973291.0,4796870492.0,25116445.0,121718168.0,,
dubliner,clang,0,9,hyper,46,q9 hyper,2783.177,564342.28,41007.0,661.0,1492519.0,1541794449010.0,466571493138.0,77063865759.0,1895493466.0,128159678456.0,17539430040.0,9126232546.0,5666127733.0,,307871906.0,129768460141.0,4794975437.0,6105279.0,64437684.0,,
dubliner,clang,0,9,vectorwise,46,q9 vectorwise,1568.771,381667.87,42529.0,332.0,1576825.0,961139855395.0,311809610823.0,48577989151.0,1977427616.0,83835117277.0,18544729256.0,7940789980.0,4816866414.0,,224203056.0,85076378335.0,4779530248.0,3079814.0,34332975.0,,
dubliner,clang,0,9,hyper,49,q9 hyper,2901.609,565911.51,40338.0,650.0,1676514.0,1541765810920.0,496893992624.0,84548994213.0,1888209230.0,135934235033.0,17469686348.0,9064398400.0,5532527987.0,,364069634.0,139992366634.0,4754213047.0,12350856.0,71736016.0,,
dubliner,clang,0,9,vectorwise,49,q9 vectorwise,1589.312,383938.83,41511.0,359.0,1419980.0,980209892921.0,308856797141.0,48553594148.0,2005201602.0,84316679770.0,18515011467.0,7960583407.0,4783638712.0,,185006569.0,84348952813.0,4833007095.0,2289845.0,38440184.0,,
dubliner,clang,0,9,vectorwise,52,q9 vectorwise,1574.76,413507.84,45374.0,368.0,1628333.0,1058035810631.0,313569336987.0,49087356213.0,2027365019.0,84840018798.0,18797794699.0,8100135457.0,4821990508.0,,254231986.0,83722694315.0,4814137846.0,2290995.0,30192052.0,,
dubliner,clang,0,9,hyper,52,q9 hyper,3421.077,620273.98,45524.0,656.0,1522416.0,1695413628333.0,674835706741.0,126279091836.0,1973959117.0,184432363440.0,17861943712.0,9268839237.0,5747108422.0,,360568028.0,186382470712.0,4793400263.0,23162095.0,109517818.0,,
dubliner,clang,0,9,vectorwise,55,q9 vectorwise,1541.355,430943.49,50621.0,397.0,1422706.0,1085267763293.0,313363416914.0,48906387766.0,2008138506.0,83915227239.0,18623448606.0,7950295781.0,4721254052.0,,202867820.0,83881662776.0,4794815595.0,2245772.0,28671246.0,,
dubliner,clang,0,9,hyper,55,q9 hyper,4035.504,787378.59,56566.0,712.0,1710321.0,2149337389071.0,1028219042273.0,210507519095.0,2214627509.0,282765325258.0,18625256692.0,9640807467.0,5917342311.0,,425032486.0,281032881004.0,4840632182.0,45708250.0,187910710.0,,
dubliner,clang,0,9,hyper,57,q9 hyper,3200.569,660550.34,55362.0,730.0,1649611.0,1796977027507.0,691521232043.0,130745598600.0,1993265120.0,189313279354.0,18074559695.0,9350938169.0,5717130559.0,,413634046.0,189564655609.0,4787219106.0,23487578.0,131888386.0,,
dubliner,clang,0,9,vectorwise,57,q9 vectorwise,1601.02,470042.57,45539.0,419.0,1508067.0,1189496322230.0,322912751159.0,51052544348.0,2040421275.0,86033288897.0,18751321168.0,8106917116.0,4744137565.0,,232781793.0,85622803221.0,4784575122.0,2923712.0,35956493.0,,
dubliner,clang,0,9,vectorwise,60,q9 vectorwise,1610.92,461429.69,49102.0,442.0,1505087.0,1137082547711.0,321788873784.0,51348591537.0,2040582969.0,86543609311.0,18809594682.0,8139114453.0,4767930908.0,,235940377.0,86012356604.0,4823422879.0,9247353.0,37461390.0,,
dubliner,clang,0,9,hyper,60,q9 hyper,3711.656,730051.67,52897.0,956.0,1519272.0,1980542479289.0,718130060611.0,137414033451.0,2133306366.0,195569232848.0,18571785885.0,9607993257.0,5779576975.0,,352671211.0,196023986697.0,4819177362.0,33677658.0,108783994.0,,
dubliner,clang,0,9,vectorwise,63,q9 vectorwise,1545.785,483842.57,53555.0,467.0,1511913.0,1201559976954.0,329701377613.0,52863874234.0,2017670953.0,87997038162.0,18915228134.0,8185049779.0,4775649124.0,,240783670.0,88884167099.0,4784774925.0,3088546.0,40479300.0,,
dubliner,clang,0,9,hyper,63,q9 hyper,3812.334,778274.64,57603.0,877.0,1453534.0,2116569865699.0,858288746916.0,170890198615.0,2189244830.0,233025035338.0,18841351340.0,9736693636.0,5856168421.0,,362100830.0,235503045967.0,4785709832.0,35421354.0,131327417.0,,
dubliner,clang,0,9,vectorwise,66,q9 vectorwise,2125.832,602162.02,58743.0,496.0,1465268.0,1523886638981.0,379793829419.0,64275378099.0,2116509760.0,100416111621.0,20201298815.0,8917033305.0,5384319147.0,,274082828.0,100250695380.0,4860394021.0,9996997.0,47641282.0,,
dubliner,clang,0,9,hyper,66,q9 hyper,4245.69,914288.37,91821.0,1373.0,2046823.0,2464615349898.0,1075021651405.0,223606843032.0,2307474265.0,296607058684.0,20111356958.0,10447658123.0,6440497877.0,,551861416.0,288959430264.0,4789408498.0,50418074.0,248951785.0,,
dubliner,clang,0,9,hyper,68,q9 hyper,4048.982,980068.64,67992.0,1153.0,1628827.0,2683145839600.0,1425728529420.0,305884969584.0,2378955041.0,392088398243.0,19495495175.0,10075786865.0,5970445464.0,,473065027.0,391698851264.0,4803224180.0,61487133.0,266265413.0,,
